CODIGOBARRAS;NITPROVEEDOR;ESEXCLUSIVO;PRECIOUNITARIO;PRECIOUNIDADMEDIDA
1000000001444;10000145;0;69440;6544
1000000001445;10000146;0;69450;6545
1000000001446;10000147;1;69460;6546
1000000001447;10000148;0;69470;6547
1000000001448;10000149;0;69480;6548
1000000001449;10000150;1;69490;6549
1000000001450;10000151;1;69500;6550
1000000001451;10000152;0;69510;6551
1000000001452;10000153;1;69520;6552
1000000001453;10000154;0;69530;6553
1000000001454;10000155;0;69540;6554
1000000001455;10000156;0;69550;6555
1000000001456;10000157;1;69560;6556
1000000001457;10000158;0;69570;6557
1000000001458;10000159;0;69580;6558
1000000001459;10000160;1;69590;6559
1000000001460;10000161;1;69600;6560
1000000001461;10000162;0;69610;6561
1000000001462;10000163;1;69620;6562
1000000001463;10000164;0;69630;6563
1000000001464;10000165;0;69640;6564
1000000001465;10000166;0;69650;6565
1000000001466;10000167;1;69660;6566
1000000001467;10000168;0;69670;6567
1000000001468;10000169;0;69680;6568
1000000001469;10000170;1;69690;6569
1000000001470;10000171;1;69700;6570
1000000001471;10000172;0;69710;6571
1000000001472;10000173;1;69720;6572
1000000001473;10000174;0;69730;6573
1000000001474;10000175;0;69740;6574
1000000001475;10000176;0;69750;6575
1000000001476;10000177;1;69760;6576
1000000001477;10000178;0;69770;6577
1000000001478;10000179;0;69780;6578
1000000001479;10000180;1;69790;6579
1000000001480;10000181;1;69800;6580
1000000001481;10000182;0;69810;6581
1000000001482;10000183;1;69820;6582
1000000001483;10000184;0;69830;6583
1000000001484;10000185;0;69840;6584
1000000001485;10000186;0;69850;6585
1000000001486;10000187;1;69860;6586
1000000001487;10000188;0;69870;6587
1000000001488;10000189;0;69880;6588
1000000001489;10000190;1;69890;6589
1000000001490;10000191;1;69900;6590
1000000001491;10000192;0;69910;6591
1000000001492;10000193;1;69920;6592
1000000001493;10000194;0;69930;6593
1000000001494;10000195;0;69940;6594
1000000001495;10000196;0;69950;6595
1000000001496;10000197;1;69960;6596
1000000001497;10000198;0;69970;6597
1000000001498;10000199;0;69980;6598
1000000001499;10000200;1;69990;6599
1000000001500;10000201;1;70000;6600
1000000001501;10000202;0;70010;6601
1000000001502;10000203;1;70020;6602
1000000001503;10000204;0;70030;6603
1000000001504;10000205;0;70040;6604
1000000001505;10000206;0;70050;6605
1000000001506;10000207;1;70060;6606
1000000001507;10000208;0;70070;6607
1000000001508;10000209;0;70080;6608
1000000001509;10000210;1;70090;6609
1000000001510;10000211;1;70100;6610
1000000001511;10000212;0;70110;6611
1000000001512;10000213;1;70120;6612
1000000001513;10000214;0;70130;6613
1000000001514;10000215;0;70140;6614
1000000001515;10000216;0;70150;6615
1000000001516;10000217;1;70160;6616
1000000001517;10000218;0;70170;6617
1000000001518;10000219;0;70180;6618
1000000001519;10000220;1;70190;6619
1000000001520;10000221;1;70200;6620
1000000001521;10000222;0;70210;6621
1000000001522;10000223;1;70220;6622
1000000001523;10000224;0;70230;6623
1000000001524;10000225;0;70240;6624
1000000001525;10000226;0;70250;6625
1000000001526;10000227;1;70260;6626
1000000001527;10000228;0;70270;6627
1000000001528;10000229;0;70280;6628
1000000001529;10000230;1;70290;6629
1000000001530;10000231;1;70300;6630
1000000001531;10000232;0;70310;6631
1000000001532;10000233;1;70320;6632
1000000001533;10000234;0;70330;6633
1000000001534;10000235;0;70340;6634
1000000001535;10000236;0;70350;6635
1000000001536;10000237;1;70360;6636
1000000001537;10000238;0;70370;6637
1000000001538;10000239;0;70380;6638
1000000001539;10000240;1;70390;6639
1000000001540;10000241;1;70400;6640
1000000001541;10000242;0;70410;6641
1000000001542;10000243;1;70420;6642
1000000001543;10000244;0;70430;6643
1000000001544;10000245;0;70440;6644
1000000001545;10000246;0;70450;6645
1000000001546;10000247;1;70460;6646
1000000001547;10000248;0;70470;6647
1000000001548;10000249;0;70480;6648
1000000001549;10000250;1;70490;6649
1000000001550;10000251;1;70500;6650
1000000001551;10000252;0;70510;6651
1000000001552;10000253;1;70520;6652
1000000001553;10000254;0;70530;6653
1000000001554;10000255;0;70540;6654
1000000001555;10000256;0;70550;6655
1000000001556;10000257;1;70560;6656
1000000001557;10000258;0;70570;6657
1000000001558;10000259;0;70580;6658
1000000001559;10000260;1;70590;6659
1000000001560;10000261;1;70600;6660
1000000001561;10000262;0;70610;6661
1000000001562;10000263;1;70620;6662
1000000001563;10000264;0;70630;6663
1000000001564;10000265;0;70640;6664
1000000001565;10000266;0;70650;6665
1000000001566;10000267;1;70660;6666
1000000001567;10000268;0;70670;6667
1000000001568;10000269;0;70680;6668
1000000001569;10000270;1;70690;6669
1000000001570;10000271;1;70700;6670
1000000001571;10000272;0;70710;6671
1000000001572;10000273;1;70720;6672
1000000001573;10000274;0;70730;6673
1000000001574;10000275;0;70740;6674
1000000001575;10000276;0;70750;6675
1000000001576;10000277;1;70760;6676
1000000001577;10000278;0;70770;6677
1000000001578;10000279;0;70780;6678
1000000001579;10000280;1;70790;6679
1000000001580;10000281;1;70800;6680
1000000001581;10000282;0;70810;6681
1000000001582;10000283;1;70820;6682
1000000001583;10000284;0;70830;6683
1000000001584;10000285;0;70840;6684
1000000001585;10000286;0;70850;6685
1000000001586;10000287;1;70860;6686
1000000001587;10000288;0;70870;6687
1000000001588;10000289;0;70880;6688
1000000001589;10000290;1;70890;6689
1000000001590;10000291;1;70900;6690
1000000001591;10000292;0;70910;6691
1000000001592;10000293;1;70920;6692
1000000001593;10000294;0;70930;6693
1000000001594;10000295;0;70940;6694
1000000001595;10000296;0;70950;6695
1000000001596;10000297;1;70960;6696
1000000001597;10000298;0;70970;6697
1000000001598;10000299;0;70980;6698
1000000001599;10000300;1;70990;6699
1000000001600;10000001;1;71000;6700
1000000001601;10000002;0;71010;6701
1000000001602;10000003;1;71020;6702
1000000001603;10000004;0;71030;6703
1000000001604;10000005;0;71040;6704
1000000001605;10000006;0;71050;6705
1000000001606;10000007;1;71060;6706
1000000001607;10000008;0;71070;6707
1000000001608;10000009;0;71080;6708
1000000001609;10000010;1;71090;6709
1000000001610;10000011;1;71100;6710
1000000001611;10000012;0;71110;6711
1000000001612;10000013;1;71120;6712
1000000001613;10000014;0;71130;6713
1000000001614;10000015;0;71140;6714
1000000001615;10000016;0;71150;6715
1000000001616;10000017;1;71160;6716
1000000001617;10000018;0;71170;6717
1000000001618;10000019;0;71180;6718
1000000001619;10000020;1;71190;6719
1000000001620;10000021;1;71200;6720
1000000001621;10000022;0;71210;6721
1000000001622;10000023;1;71220;6722
1000000001623;10000024;0;71230;6723
1000000001624;10000025;0;71240;6724
1000000001625;10000026;0;71250;6725
1000000001626;10000027;1;71260;6726
1000000001627;10000028;0;71270;6727
1000000001628;10000029;0;71280;6728
1000000001629;10000030;1;71290;6729
1000000001630;10000031;1;71300;6730
1000000001631;10000032;0;71310;6731
1000000001632;10000033;1;71320;6732
1000000001633;10000034;0;71330;6733
1000000001634;10000035;0;71340;6734
1000000001635;10000036;0;71350;6735
1000000001636;10000037;1;71360;6736
1000000001637;10000038;0;71370;6737
1000000001638;10000039;0;71380;6738
1000000001639;10000040;1;71390;6739
1000000001640;10000041;1;71400;6740
1000000001641;10000042;0;71410;6741
1000000001642;10000043;1;71420;6742
1000000001643;10000044;0;71430;6743
1000000001644;10000045;0;71440;6744
1000000001645;10000046;0;71450;6745
1000000001646;10000047;1;71460;6746
1000000001647;10000048;0;71470;6747
1000000001648;10000049;0;71480;6748
1000000001649;10000050;1;71490;6749
1000000001650;10000051;1;71500;6750
1000000001651;10000052;0;71510;6751
1000000001652;10000053;1;71520;6752
1000000001653;10000054;0;71530;6753
1000000001654;10000055;0;71540;6754
1000000001655;10000056;0;71550;6755
1000000001656;10000057;1;71560;6756
1000000001657;10000058;0;71570;6757
1000000001658;10000059;0;71580;6758
1000000001659;10000060;1;71590;6759
1000000001660;10000061;1;71600;6760
1000000001661;10000062;0;71610;6761
1000000001662;10000063;1;71620;6762
1000000001663;10000064;0;71630;6763
1000000001664;10000065;0;71640;6764
1000000001665;10000066;0;71650;6765
1000000001666;10000067;1;71660;6766
1000000001667;10000068;0;71670;6767
1000000001668;10000069;0;71680;6768
1000000001669;10000070;1;71690;6769
1000000001670;10000071;1;71700;6770
1000000001671;10000072;0;71710;6771
1000000001672;10000073;1;71720;6772
1000000001673;10000074;0;71730;6773
1000000001674;10000075;0;71740;6774
1000000001675;10000076;0;71750;6775
1000000001676;10000077;1;71760;6776
1000000001677;10000078;0;71770;6777
1000000001678;10000079;0;71780;6778
1000000001679;10000080;1;71790;6779
1000000001680;10000081;1;71800;6780
1000000001681;10000082;0;71810;6781
1000000001682;10000083;1;71820;6782
1000000001683;10000084;0;71830;6783
1000000001684;10000085;0;71840;6784
1000000001685;10000086;0;71850;6785
1000000001686;10000087;1;71860;6786
1000000001687;10000088;0;71870;6787
1000000001688;10000089;0;71880;6788
1000000001689;10000090;1;71890;6789
1000000001690;10000091;1;71900;6790
1000000001691;10000092;0;71910;6791
1000000001692;10000093;1;71920;6792
1000000001693;10000094;0;71930;6793
1000000001694;10000095;0;71940;6794
1000000001695;10000096;0;71950;6795
1000000001696;10000097;1;71960;6796
1000000001697;10000098;0;71970;6797
1000000001698;10000099;0;71980;6798
1000000001699;10000100;1;71990;6799
1000000001700;10000101;1;72000;6800
1000000001701;10000102;0;72010;6801
1000000001702;10000103;1;72020;6802
1000000001703;10000104;0;72030;6803
1000000001704;10000105;0;72040;6804
1000000001705;10000106;0;72050;6805
1000000001706;10000107;1;72060;6806
1000000001707;10000108;0;72070;6807
1000000001708;10000109;0;72080;6808
1000000001709;10000110;1;72090;6809
1000000001710;10000111;1;72100;6810
1000000001711;10000112;0;72110;6811
1000000001712;10000113;1;72120;6812
1000000001713;10000114;0;72130;6813
1000000001714;10000115;0;72140;6814
1000000001715;10000116;0;72150;6815
1000000001716;10000117;1;72160;6816
1000000001717;10000118;0;72170;6817
1000000001718;10000119;0;72180;6818
1000000001719;10000120;1;72190;6819
1000000001720;10000121;1;72200;6820
1000000001721;10000122;0;72210;6821
1000000001722;10000123;1;72220;6822
1000000001723;10000124;0;72230;6823
1000000001724;10000125;0;72240;6824
1000000001725;10000126;0;72250;6825
1000000001726;10000127;1;72260;6826
1000000001727;10000128;0;72270;6827
1000000001728;10000129;0;72280;6828
1000000001729;10000130;1;72290;6829
1000000001730;10000131;1;72300;6830
1000000001731;10000132;0;72310;6831
1000000001732;10000133;1;72320;6832
1000000001733;10000134;0;72330;6833
1000000001734;10000135;0;72340;6834
1000000001735;10000136;0;72350;6835
1000000001736;10000137;1;72360;6836
1000000001737;10000138;0;72370;6837
1000000001738;10000139;0;72380;6838
1000000001739;10000140;1;72390;6839
1000000001740;10000141;1;72400;6840
1000000001741;10000142;0;72410;6841
1000000001742;10000143;1;72420;6842
1000000001743;10000144;0;72430;6843
1000000001744;10000145;0;72440;6844
1000000001745;10000146;0;72450;6845
1000000001746;10000147;1;72460;6846
1000000001747;10000148;0;72470;6847
1000000001748;10000149;0;72480;6848
1000000001749;10000150;1;72490;6849
1000000001750;10000151;1;72500;6850
1000000001751;10000152;0;72510;6851
1000000001752;10000153;1;72520;6852
1000000001753;10000154;0;72530;6853
1000000001754;10000155;0;72540;6854
1000000001755;10000156;0;72550;6855
1000000001756;10000157;1;72560;6856
1000000001757;10000158;0;72570;6857
1000000001758;10000159;0;72580;6858
1000000001759;10000160;1;72590;6859
1000000001760;10000161;1;72600;6860
1000000001761;10000162;0;72610;6861
1000000001762;10000163;1;72620;6862
1000000001763;10000164;0;72630;6863
1000000001764;10000165;0;72640;6864
1000000001765;10000166;0;72650;6865
1000000001766;10000167;1;72660;6866
1000000001767;10000168;0;72670;6867
1000000001768;10000169;0;72680;6868
1000000001769;10000170;1;72690;6869
1000000001770;10000171;1;72700;6870
1000000001771;10000172;0;72710;6871
1000000001772;10000173;1;72720;6872
1000000001773;10000174;0;72730;6873
1000000001774;10000175;0;72740;6874
1000000001775;10000176;0;72750;6875
1000000001776;10000177;1;72760;6876
1000000001777;10000178;0;72770;6877
1000000001778;10000179;0;72780;6878
1000000001779;10000180;1;72790;6879
1000000001780;10000181;1;72800;6880
1000000001781;10000182;0;72810;6881
1000000001782;10000183;1;72820;6882
1000000001783;10000184;0;72830;6883
1000000001784;10000185;0;72840;6884
1000000001785;10000186;0;72850;6885
1000000001786;10000187;1;72860;6886
1000000001787;10000188;0;72870;6887
1000000001788;10000189;0;72880;6888
1000000001789;10000190;1;72890;6889
1000000001790;10000191;1;72900;6890
1000000001791;10000192;0;72910;6891
1000000001792;10000193;1;72920;6892
1000000001793;10000194;0;72930;6893
1000000001794;10000195;0;72940;6894
1000000001795;10000196;0;72950;6895
1000000001796;10000197;1;72960;6896
1000000001797;10000198;0;72970;6897
1000000001798;10000199;0;72980;6898
1000000001799;10000200;1;72990;6899
1000000001800;10000201;1;73000;6900
1000000001801;10000202;0;73010;6901
1000000001802;10000203;1;73020;6902
1000000001803;10000204;0;73030;6903
1000000001804;10000205;0;73040;6904
1000000001805;10000206;0;73050;6905
1000000001806;10000207;1;73060;6906
1000000001807;10000208;0;73070;6907
1000000001808;10000209;0;73080;6908
1000000001809;10000210;1;73090;6909
1000000001810;10000211;1;73100;6910
1000000001811;10000212;0;73110;6911
1000000001812;10000213;1;73120;6912
1000000001813;10000214;0;73130;6913
1000000001814;10000215;0;73140;6914
1000000001815;10000216;0;73150;6915
1000000001816;10000217;1;73160;6916
1000000001817;10000218;0;73170;6917
1000000001818;10000219;0;73180;6918
1000000001819;10000220;1;73190;6919
1000000001820;10000221;1;73200;6920
1000000001821;10000222;0;73210;6921
1000000001822;10000223;1;73220;6922
1000000001823;10000224;0;73230;6923
1000000001824;10000225;0;73240;6924
1000000001825;10000226;0;73250;6925
1000000001826;10000227;1;73260;6926
1000000001827;10000228;0;73270;6927
1000000001828;10000229;0;73280;6928
1000000001829;10000230;1;73290;6929
1000000001830;10000231;1;73300;6930
1000000001831;10000232;0;73310;6931
1000000001832;10000233;1;73320;6932
1000000001833;10000234;0;73330;6933
1000000001834;10000235;0;73340;6934
1000000001835;10000236;0;73350;6935
1000000001836;10000237;1;73360;6936
1000000001837;10000238;0;73370;6937
1000000001838;10000239;0;73380;6938
1000000001839;10000240;1;73390;6939
1000000001840;10000241;1;73400;6940
1000000001841;10000242;0;73410;6941
1000000001842;10000243;1;73420;6942
1000000001843;10000244;0;73430;6943
1000000001844;10000245;0;73440;6944
1000000001845;10000246;0;73450;6945
1000000001846;10000247;1;73460;6946
1000000001847;10000248;0;73470;6947
1000000001848;10000249;0;73480;6948
1000000001849;10000250;1;73490;6949
1000000001850;10000251;1;73500;6950
1000000001851;10000252;0;73510;6951
1000000001852;10000253;1;73520;6952
1000000001853;10000254;0;73530;6953
1000000001854;10000255;0;73540;6954
1000000001855;10000256;0;73550;6955
1000000001856;10000257;1;73560;6956
1000000001857;10000258;0;73570;6957
1000000001858;10000259;0;73580;6958
1000000001859;10000260;1;73590;6959
1000000001860;10000261;1;73600;6960
1000000001861;10000262;0;73610;6961
1000000001862;10000263;1;73620;6962
1000000001863;10000264;0;73630;6963
1000000001864;10000265;0;73640;6964
1000000001865;10000266;0;73650;6965
1000000001866;10000267;1;73660;6966
1000000001867;10000268;0;73670;6967
1000000001868;10000269;0;73680;6968
1000000001869;10000270;1;73690;6969
1000000001870;10000271;1;73700;6970
1000000001871;10000272;0;73710;6971
1000000001872;10000273;1;73720;6972
1000000001873;10000274;0;73730;6973
1000000001874;10000275;0;73740;6974
1000000001875;10000276;0;73750;6975
1000000001876;10000277;1;73760;6976
1000000001877;10000278;0;73770;6977
1000000001878;10000279;0;73780;6978
1000000001879;10000280;1;73790;6979
1000000001880;10000281;1;73800;6980
1000000001881;10000282;0;73810;6981
1000000001882;10000283;1;73820;6982
1000000001883;10000284;0;73830;6983
1000000001884;10000285;0;73840;6984
1000000001885;10000286;0;73850;6985
1000000001886;10000287;1;73860;6986
1000000001887;10000288;0;73870;6987
1000000001888;10000289;0;73880;6988
1000000001889;10000290;1;73890;6989
1000000001890;10000291;1;73900;6990
1000000001891;10000292;0;73910;6991
1000000001892;10000293;1;73920;6992
1000000001893;10000294;0;73930;6993
1000000001894;10000295;0;73940;6994
1000000001895;10000296;0;73950;6995
1000000001896;10000297;1;73960;6996
1000000001897;10000298;0;73970;6997
1000000001898;10000299;0;73980;6998
1000000001899;10000300;1;73990;6999
1000000001900;10000001;1;74000;7000
1000000001901;10000002;0;74010;7001
1000000001902;10000003;1;74020;7002
1000000001903;10000004;0;74030;7003
1000000001904;10000005;0;74040;7004
1000000001905;10000006;0;74050;7005
1000000001906;10000007;1;74060;7006
1000000001907;10000008;0;74070;7007
1000000001908;10000009;0;74080;7008
1000000001909;10000010;1;74090;7009
1000000001910;10000011;1;74100;7010
1000000001911;10000012;0;74110;7011
1000000001912;10000013;1;74120;7012
1000000001913;10000014;0;74130;7013
1000000001914;10000015;0;74140;7014
1000000001915;10000016;0;74150;7015
1000000001916;10000017;1;74160;7016
1000000001917;10000018;0;74170;7017
1000000001918;10000019;0;74180;7018
1000000001919;10000020;1;74190;7019
