IDORDEN;CODIGOBARRAS;CANTIDADPRODUCTO;PRECIOTOTAL;PRECIOUNITARIO
3941;1000000000467;4;238680;59670
3941;1000000000468;6;358080;59680
3942;1000000000469;10;596900;59690
3942;1000000000470;2;119400;59700
3942;1000000000471;9;537390;59710
3942;1000000000472;1;59720;59720
3942;1000000000473;14;836220;59730
3942;1000000000474;3;179220;59740
3942;1000000000475;10;597500;59750
3942;1000000000476;7;418320;59760
3942;1000000000477;4;239080;59770
3943;1000000000478;10;597800;59780
3943;1000000000479;13;777270;59790
3943;1000000000480;1;59800;59800
3943;1000000000481;5;299050;59810
3943;1000000000482;12;717840;59820
3943;1000000000483;8;478640;59830
3943;1000000000484;9;538560;59840
3943;1000000000485;1;59850;59850
3943;1000000000486;12;718320;59860
3944;1000000000487;1;59870;59870
3944;1000000000488;5;299400;59880
3944;1000000000489;5;299450;59890
3944;1000000000490;9;539100;59900
3944;1000000000491;11;659010;59910
3944;1000000000492;4;239680;59920
3944;1000000000493;14;839020;59930
3944;1000000000494;9;539460;59940
3944;1000000000495;13;779350;59950
3945;1000000000496;2;119920;59960
3945;1000000000497;8;479760;59970
3945;1000000000498;11;659780;59980
3945;1000000000499;8;479920;59990
3945;1000000000500;7;420000;60000
3945;1000000000501;14;840140;60010
3945;1000000000502;10;600200;60020
3945;1000000000503;9;540270;60030
3945;1000000000504;6;360240;60040
3946;1000000000505;12;720600;60050
3946;1000000000506;12;720720;60060
3946;1000000000507;9;540630;60070
3946;1000000000508;11;660880;60080
3946;1000000000509;14;841260;60090
3946;1000000000510;6;360600;60100
3946;1000000000511;5;300550;60110
3946;1000000000512;12;721440;60120
3946;1000000000513;3;180390;60130
3947;1000000000514;6;360840;60140
3947;1000000000515;4;240600;60150
3947;1000000000516;9;541440;60160
3947;1000000000517;13;782210;60170
3947;1000000000518;11;661980;60180
3947;1000000000519;8;481520;60190
3947;1000000000520;2;120400;60200
3947;1000000000521;1;60210;60210
3947;1000000000522;7;421540;60220
3948;1000000000523;2;120460;60230
3948;1000000000524;3;180720;60240
3948;1000000000525;7;421750;60250
3948;1000000000526;10;602600;60260
3948;1000000000527;8;482160;60270
3948;1000000000528;9;542520;60280
3948;1000000000529;10;602900;60290
3948;1000000000530;13;783900;60300
3948;1000000000531;3;180930;60310
3949;1000000000532;9;542880;60320
3949;1000000000533;8;482640;60330
3949;1000000000534;2;120680;60340
3949;1000000000535;11;663850;60350
3949;1000000000536;14;845040;60360
3949;1000000000537;11;664070;60370
3949;1000000000538;6;362280;60380
3949;1000000000539;3;181170;60390
3949;1000000000540;7;422800;60400
3950;1000000000541;1;60410;60410
3950;1000000000542;3;181260;60420
3950;1000000000543;5;302150;60430
3950;1000000000544;10;604400;60440
3950;1000000000545;14;846300;60450
3950;1000000000546;14;846440;60460
3950;1000000000547;3;181410;60470
3950;1000000000548;14;846720;60480
3950;1000000000549;4;241960;60490
3951;1000000000550;14;847000;60500
3951;1000000000551;6;363060;60510
3951;1000000000552;5;302600;60520
3951;1000000000553;12;726360;60530
3951;1000000000554;14;847560;60540
3951;1000000000555;14;847700;60550
3951;1000000000556;5;302800;60560
3951;1000000000557;13;787410;60570
3951;1000000000558;3;181740;60580
3952;1000000000559;3;181770;60590
3952;1000000000560;8;484800;60600
3952;1000000000561;12;727320;60610
3952;1000000000562;6;363720;60620
3952;1000000000563;9;545670;60630
3952;1000000000564;13;788320;60640
3952;1000000000565;12;727800;60650
3952;1000000000566;11;667260;60660
3952;1000000000567;12;728040;60670
3953;1000000000568;12;728160;60680
3953;1000000000569;6;364140;60690
3953;1000000000570;5;303500;60700
3953;1000000000571;13;789230;60710
3953;1000000000572;5;303600;60720
3953;1000000000573;5;303650;60730
3953;1000000000574;8;485920;60740
3953;1000000000575;6;364500;60750
3953;1000000000576;10;607600;60760
3954;1000000000577;14;850780;60770
3954;1000000000578;1;60780;60780
3954;1000000000579;2;121580;60790
3954;1000000000580;5;304000;60800
3954;1000000000581;11;668910;60810
3954;1000000000582;2;121640;60820
3954;1000000000583;1;60830;60830
3954;1000000000584;13;790920;60840
3954;1000000000585;5;304250;60850
3955;1000000000586;3;182580;60860
3955;1000000000587;13;791310;60870
3955;1000000000588;4;243520;60880
3955;1000000000589;3;182670;60890
3955;1000000000590;5;304500;60900
3955;1000000000591;10;609100;60910
3955;1000000000592;1;60920;60920
3955;1000000000593;9;548370;60930
3955;1000000000594;8;487520;60940
3956;1000000000595;8;487600;60950
3956;1000000000596;12;731520;60960
3956;1000000000597;3;182910;60970
3956;1000000000598;6;365880;60980
3956;1000000000599;12;731880;60990
3956;1000000000600;1;61000;61000
3956;1000000000601;1;61010;61010
3956;1000000000602;2;122040;61020
3956;1000000000603;4;244120;61030
3957;1000000000604;7;427280;61040
3957;1000000000605;11;671550;61050
3957;1000000000606;10;610600;61060
3957;1000000000607;12;732840;61070
3957;1000000000608;11;671880;61080
3957;1000000000609;9;549810;61090
3957;1000000000610;7;427700;61100
3957;1000000000611;3;183330;61110
3957;1000000000612;7;427840;61120
3958;1000000000613;2;122260;61130
3958;1000000000614;13;794820;61140
3958;1000000000615;2;122300;61150
3958;1000000000616;1;61160;61160
3958;1000000000617;13;795210;61170
3958;1000000000618;1;61180;61180
3958;1000000000619;9;550710;61190
3958;1000000000620;7;428400;61200
3958;1000000000621;4;244840;61210
3959;1000000000622;13;795860;61220
3959;1000000000623;6;367380;61230
3959;1000000000624;3;183720;61240
3959;1000000000625;10;612500;61250
3959;1000000000626;2;122520;61260
3959;1000000000627;6;367620;61270
3959;1000000000628;12;735360;61280
3959;1000000000629;14;858060;61290
3959;1000000000630;12;735600;61300
3960;1000000000631;3;183930;61310
3960;1000000000632;7;429240;61320
3960;1000000000633;7;429310;61330
3960;1000000000634;4;245360;61340
3960;1000000000635;11;674850;61350
3960;1000000000636;1;61360;61360
3960;1000000000637;2;122740;61370
3960;1000000000638;7;429660;61380
3960;1000000000639;6;368340;61390
3961;1000000000640;3;184200;61400
3961;1000000000641;3;184230;61410
3961;1000000000642;11;675620;61420
3961;1000000000643;1;61430;61430
3961;1000000000644;7;430080;61440
3961;1000000000645;12;737400;61450
3961;1000000000646;5;307300;61460
3961;1000000000647;3;184410;61470
3961;1000000000648;1;61480;61480
3962;1000000000649;14;860860;61490
3962;1000000000650;1;61500;61500
3962;1000000000651;8;492080;61510
3962;1000000000652;12;738240;61520
3962;1000000000653;1;61530;61530
3962;1000000000654;1;61540;61540
3962;1000000000655;10;615500;61550
3962;1000000000656;11;677160;61560
3962;1000000000657;8;492560;61570
3963;1000000000658;14;862120;61580
3963;1000000000659;9;554310;61590
3963;1000000000660;7;431200;61600
3963;1000000000661;12;739320;61610
3963;1000000000662;4;246480;61620
3963;1000000000663;6;369780;61630
3963;1000000000664;10;616400;61640
3963;1000000000665;5;308250;61650
3963;1000000000666;9;554940;61660
3964;1000000000667;5;308350;61670
3964;1000000000668;6;370080;61680
3964;1000000000669;9;555210;61690
3964;1000000000670;13;802100;61700
3964;1000000000671;7;431970;61710
3964;1000000000672;10;617200;61720
3964;1000000000673;5;308650;61730
3964;1000000000674;1;61740;61740
3964;1000000000675;4;247000;61750
3965;1000000000676;13;802880;61760
3965;1000000000677;1;61770;61770
3965;1000000000678;6;370680;61780
3965;1000000000679;4;247160;61790
3965;1000000000680;11;679800;61800
3965;1000000000681;4;247240;61810
3965;1000000000682;12;741840;61820
3965;1000000000683;5;309150;61830
3965;1000000000684;9;556560;61840
3966;1000000000685;2;123700;61850
3966;1000000000686;13;804180;61860
3966;1000000000687;2;123740;61870
3966;1000000000688;6;371280;61880
3966;1000000000689;2;123780;61890
3966;1000000000690;5;309500;61900
3966;1000000000691;12;742920;61910
3966;1000000000692;6;371520;61920
3966;1000000000693;6;371580;61930
3967;1000000000694;9;557460;61940
3967;1000000000695;8;495600;61950
3967;1000000000696;14;867440;61960
3967;1000000000697;5;309850;61970
3967;1000000000698;1;61980;61980
3967;1000000000699;14;867860;61990
3967;1000000000700;8;496000;62000
3967;1000000000701;11;682110;62010
3967;1000000000702;3;186060;62020
3968;1000000000703;8;496240;62030
3968;1000000000704;9;558360;62040
3968;1000000000705;13;806650;62050
3968;1000000000706;8;496480;62060
3968;1000000000707;10;620700;62070
3968;1000000000708;11;682880;62080
3968;1000000000709;3;186270;62090
3968;1000000000710;5;310500;62100
3968;1000000000711;5;310550;62110
3969;1000000000712;2;124240;62120
3969;1000000000713;9;559170;62130
3969;1000000000714;14;869960;62140
3969;1000000000715;2;124300;62150
3969;1000000000716;8;497280;62160
3969;1000000000717;14;870380;62170
3969;1000000000718;1;62180;62180
3969;1000000000719;14;870660;62190
3969;1000000000720;9;559800;62200
3970;1000000000721;9;559890;62210
3970;1000000000722;11;684420;62220
3970;1000000000723;10;622300;62230
3970;1000000000724;3;186720;62240
3970;1000000000725;2;124500;62250
3970;1000000000726;4;249040;62260
3970;1000000000727;8;498160;62270
3970;1000000000728;7;435960;62280
3970;1000000000729;3;186870;62290
3971;1000000000730;7;436100;62300
3971;1000000000731;8;498480;62310
3971;1000000000732;1;62320;62320
3971;1000000000733;14;872620;62330
3971;1000000000734;3;187020;62340
3971;1000000000735;14;872900;62350
3971;1000000000736;4;249440;62360
3971;1000000000737;11;686070;62370
3971;1000000000738;10;623800;62380
3972;1000000000739;9;561510;62390
3972;1000000000740;4;249600;62400
3972;1000000000741;9;561690;62410
3972;1000000000742;13;811460;62420
3972;1000000000743;13;811590;62430
3972;1000000000744;2;124880;62440
3972;1000000000745;4;249800;62450
3972;1000000000746;2;124920;62460
3972;1000000000747;9;562230;62470
3973;1000000000748;5;312400;62480
3973;1000000000749;4;249960;62490
3973;1000000000750;7;437500;62500
3973;1000000000751;4;250040;62510
3973;1000000000752;1;62520;62520
3973;1000000000753;1;62530;62530
3973;1000000000754;10;625400;62540
3973;1000000000755;9;562950;62550
3973;1000000000756;3;187680;62560
3974;1000000000757;5;312850;62570
3974;1000000000758;7;438060;62580
3974;1000000000759;9;563310;62590
3974;1000000000760;14;876400;62600
3974;1000000000761;9;563490;62610
3974;1000000000762;5;313100;62620
3974;1000000000763;11;688930;62630
3974;1000000000764;2;125280;62640
3974;1000000000765;11;689150;62650
3975;1000000000766;11;689260;62660
3975;1000000000767;14;877380;62670
3975;1000000000768;6;376080;62680
3975;1000000000769;6;376140;62690
3975;1000000000770;6;376200;62700
3975;1000000000771;4;250840;62710
3975;1000000000772;14;878080;62720
3975;1000000000773;8;501840;62730
3975;1000000000774;3;188220;62740
3976;1000000000775;3;188250;62750
3976;1000000000776;4;251040;62760
3976;1000000000777;12;753240;62770
3976;1000000000778;9;565020;62780
3976;1000000000779;5;313950;62790
3976;1000000000780;3;188400;62800
3976;1000000000781;11;690910;62810
3976;1000000000782;8;502560;62820
3976;1000000000783;6;376980;62830
3977;1000000000784;12;754080;62840
3977;1000000000785;9;565650;62850
3977;1000000000786;1;62860;62860
3977;1000000000787;6;377220;62870
3977;1000000000788;13;817440;62880
3977;1000000000789;2;125780;62890
3977;1000000000790;14;880600;62900
3977;1000000000791;9;566190;62910
3977;1000000000792;12;755040;62920
3978;1000000000793;5;314650;62930
3978;1000000000794;12;755280;62940
3978;1000000000795;4;251800;62950
3978;1000000000796;5;314800;62960
3978;1000000000797;7;440790;62970
3978;1000000000798;11;692780;62980
3978;1000000000799;11;692890;62990
3978;1000000000800;8;504000;63000
3978;1000000000801;3;189030;63010
3979;1000000000802;12;756240;63020
3979;1000000000803;10;630300;63030
3979;1000000000804;14;882560;63040
3979;1000000000805;2;126100;63050
3979;1000000000806;12;756720;63060
3979;1000000000807;10;630700;63070
3979;1000000000808;12;756960;63080
3979;1000000000809;1;63090;63090
3979;1000000000810;1;63100;63100
3980;1000000000811;11;694210;63110
3980;1000000000812;14;883680;63120
3980;1000000000813;9;568170;63130
3980;1000000000814;2;126280;63140
3980;1000000000815;8;505200;63150
3980;1000000000816;4;252640;63160
3980;1000000000817;6;379020;63170
3980;1000000000818;13;821340;63180
3980;1000000000819;6;379140;63190
3981;1000000000820;11;695200;63200
3981;1000000000821;6;379260;63210
3981;1000000000822;6;379320;63220
3981;1000000000823;9;569070;63230
3981;1000000000824;7;442680;63240
3981;1000000000825;10;632500;63250
3981;1000000000826;10;632600;63260
3981;1000000000827;13;822510;63270
3981;1000000000828;5;316400;63280
3982;1000000000829;3;189870;63290
3982;1000000000830;1;63300;63300
3982;1000000000831;9;569790;63310
3982;1000000000832;6;379920;63320
3982;1000000000833;9;569970;63330
3982;1000000000834;11;696740;63340
3982;1000000000835;4;253400;63350
3982;1000000000836;7;443520;63360
3982;1000000000837;8;506960;63370
3983;1000000000838;9;570420;63380
3983;1000000000839;10;633900;63390
3983;1000000000840;9;570600;63400
3983;1000000000841;13;824330;63410
3983;1000000000842;5;317100;63420
3983;1000000000843;10;634300;63430
3983;1000000000844;14;888160;63440
3983;1000000000845;14;888300;63450
3983;1000000000846;7;444220;63460
3984;1000000000847;4;253880;63470
3984;1000000000848;8;507840;63480
3984;1000000000849;7;444430;63490
3984;1000000000850;13;825500;63500
3984;1000000000851;14;889140;63510
3984;1000000000852;2;127040;63520
3984;1000000000853;14;889420;63530
3984;1000000000854;13;826020;63540
3984;1000000000855;14;889700;63550
3985;1000000000856;3;190680;63560
3985;1000000000857;3;190710;63570
3985;1000000000858;4;254320;63580
3985;1000000000859;6;381540;63590
3985;1000000000860;14;890400;63600
3985;1000000000861;3;190830;63610
3985;1000000000862;5;318100;63620
3985;1000000000863;10;636300;63630
3985;1000000000864;4;254560;63640
3986;1000000000865;1;63650;63650
3986;1000000000866;7;445620;63660
3986;1000000000867;9;573030;63670
3986;1000000000868;1;63680;63680
3986;1000000000869;5;318450;63690
3986;1000000000870;14;891800;63700
3986;1000000000871;12;764520;63710
3986;1000000000872;13;828360;63720
3986;1000000000873;8;509840;63730
3987;1000000000874;1;63740;63740
3987;1000000000875;13;828750;63750
3987;1000000000876;12;765120;63760
3987;1000000000877;8;510160;63770
3987;1000000000878;1;63780;63780
3987;1000000000879;3;191370;63790
3987;1000000000880;11;701800;63800
3987;1000000000881;12;765720;63810
3987;1000000000882;8;510560;63820
3988;1000000000883;13;829790;63830
3988;1000000000884;13;829920;63840
3988;1000000000885;8;510800;63850
3988;1000000000886;5;319300;63860
3988;1000000000887;6;383220;63870
3988;1000000000888;14;894320;63880
3988;1000000000889;2;127780;63890
3988;1000000000890;9;575100;63900
3988;1000000000891;6;383460;63910
3989;1000000000892;9;575280;63920
3989;1000000000893;6;383580;63930
3989;1000000000894;9;575460;63940
3989;1000000000895;6;383700;63950
3989;1000000000896;12;767520;63960
3989;1000000000897;10;639700;63970
3989;1000000000898;10;639800;63980
3989;1000000000899;7;447930;63990
3989;1000000000900;6;384000;64000
3990;1000000000901;1;64010;64010
3990;1000000000902;7;448140;64020
3990;1000000000903;2;128060;64030
3990;1000000000904;11;704440;64040
3990;1000000000905;2;128100;64050
3990;1000000000906;3;192180;64060
3990;1000000000907;2;128140;64070
3990;1000000000908;1;64080;64080
3990;1000000000909;10;640900;64090
3991;1000000000910;5;320500;64100
3991;1000000000911;7;448770;64110
3991;1000000000912;11;705320;64120
3991;1000000000913;5;320650;64130
3991;1000000000914;6;384840;64140
3991;1000000000915;12;769800;64150
3991;1000000000916;6;384960;64160
3991;1000000000917;10;641700;64170
3991;1000000000918;1;64180;64180
3992;1000000000919;3;192570;64190
3992;1000000000920;13;834600;64200
3992;1000000000921;9;577890;64210
3992;1000000000922;3;192660;64220
3992;1000000000923;3;192690;64230
3992;1000000000924;2;128480;64240
3992;1000000000925;8;514000;64250
3992;1000000000926;9;578340;64260
3992;1000000000927;1;64270;64270
3993;1000000000928;2;128560;64280
3993;1000000000929;6;385740;64290
3993;1000000000930;4;257200;64300
3993;1000000000931;13;836030;64310
3993;1000000000932;2;128640;64320
3993;1000000000933;3;192990;64330
3993;1000000000934;6;386040;64340
3993;1000000000935;11;707850;64350
3993;1000000000936;7;450520;64360
3994;1000000000937;12;772440;64370
3994;1000000000938;8;515040;64380
3994;1000000000939;1;64390;64390
3994;1000000000940;14;901600;64400
3994;1000000000941;10;644100;64410
3994;1000000000942;3;193260;64420
3994;1000000000943;1;64430;64430
3994;1000000000944;10;644400;64440
3994;1000000000945;14;902300;64450
3995;1000000000946;14;902440;64460
3995;1000000000947;10;644700;64470
3995;1000000000948;2;128960;64480
3995;1000000000949;12;773880;64490
3995;1000000000950;9;580500;64500
3995;1000000000951;6;387060;64510
3995;1000000000952;14;903280;64520
3995;1000000000953;14;903420;64530
3995;1000000000954;1;64540;64540
3996;1000000000955;3;193650;64550
3996;1000000000956;2;129120;64560
3996;1000000000957;12;774840;64570
3996;1000000000958;14;904120;64580
