CodigoBarras;idCategoria;IdTipoProducto;Nombre;Marca;PRESENTACION;CantidadPresen;Unimedida;Volumen;Peso
1000000004526;9;9;Nombre C;Marca C;Presentacion C;2;ml;5026;707600
1000000004527;1;1;Nombre D;Marca D;Presentacion D;4;gr;5027;707755
1000000004528;2;2;Nombre E;Marca E;Presentacion E;10;ml;5028;707910
1000000004529;3;3;Nombre F;Marca F;Presentacion F;8;ml;5029;708065
1000000004530;4;4;Nombre G;Marca G;Presentacion G;2;gr;5030;708220
1000000004531;5;5;Nombre H;Marca H;Presentacion H;6;ml;5031;708375
1000000004532;6;6;Nombre I;Marca I;Presentacion I;10;ml;5032;708530
1000000004533;7;7;Nombre J;Marca J;Presentacion J;7;gr;5033;708685
1000000004534;8;8;Nombre K;Marca K;Presentacion K;10;gr;5034;708840
1000000004535;9;9;Nombre L;Marca L;Presentacion L;7;gr;5035;708995
1000000004536;1;1;Nombre M;Marca M;Presentacion M;1;ml;5036;709150
1000000004537;2;2;Nombre N;Marca N;Presentacion N;4;gr;5037;709305
1000000004538;3;3;Nombre O;Marca O;Presentacion O;6;ml;5038;709460
1000000004539;4;4;Nombre P;Marca P;Presentacion P;1;ml;5039;709615
1000000004540;5;5;Nombre Q;Marca Q;Presentacion Q;10;gr;5040;709770
1000000004541;6;6;Nombre R;Marca R;Presentacion R;4;ml;5041;709925
1000000004542;7;7;Nombre S;Marca S;Presentacion S;9;ml;5042;710080
1000000004543;8;8;Nombre T;Marca T;Presentacion T;10;gr;5043;710235
1000000004544;9;9;Nombre U;Marca U;Presentacion U;5;gr;5044;710390
1000000004545;1;1;Nombre V;Marca V;Presentacion V;10;gr;5045;710545
1000000004546;2;2;Nombre W;Marca W;Presentacion W;10;ml;5046;710700
1000000004547;3;3;Nombre X;Marca X;Presentacion X;10;gr;5047;710855
1000000004548;4;4;Nombre Y;Marca Y;Presentacion Y;3;ml;5048;711010
1000000004549;5;5;Nombre Z;Marca Z;Presentacion Z;1;ml;5049;711165
1000000004550;6;6;Nombre A;Marca A;Presentacion A;1;gr;5050;711320
1000000004551;7;7;Nombre B;Marca B;Presentacion B;10;ml;5051;711475
1000000004552;8;8;Nombre C;Marca C;Presentacion C;5;ml;5052;711630
1000000004553;9;9;Nombre D;Marca D;Presentacion D;5;gr;5053;711785
1000000004554;1;1;Nombre E;Marca E;Presentacion E;5;gr;5054;711940
1000000004555;2;2;Nombre F;Marca F;Presentacion F;4;gr;5055;712095
1000000004556;3;3;Nombre G;Marca G;Presentacion G;7;ml;5056;712250
1000000004557;4;4;Nombre H;Marca H;Presentacion H;6;gr;5057;712405
1000000004558;5;5;Nombre I;Marca I;Presentacion I;3;ml;5058;712560
1000000004559;6;6;Nombre J;Marca J;Presentacion J;9;ml;5059;712715
1000000004560;7;7;Nombre K;Marca K;Presentacion K;10;gr;5060;712870
1000000004561;8;8;Nombre L;Marca L;Presentacion L;9;ml;5061;713025
1000000004562;9;9;Nombre M;Marca M;Presentacion M;3;ml;5062;713180
1000000004563;1;1;Nombre N;Marca N;Presentacion N;8;gr;5063;713335
1000000004564;2;2;Nombre O;Marca O;Presentacion O;5;gr;5064;713490
1000000004565;3;3;Nombre P;Marca P;Presentacion P;9;gr;5065;713645
1000000004566;4;4;Nombre Q;Marca Q;Presentacion Q;7;ml;5066;713800
1000000004567;5;5;Nombre R;Marca R;Presentacion R;10;gr;5067;713955
1000000004568;6;6;Nombre S;Marca S;Presentacion S;4;ml;5068;714110
1000000004569;7;7;Nombre T;Marca T;Presentacion T;5;ml;5069;714265
1000000004570;8;8;Nombre U;Marca U;Presentacion U;6;gr;5070;714420
1000000004571;9;9;Nombre V;Marca V;Presentacion V;8;ml;5071;714575
1000000004572;1;1;Nombre W;Marca W;Presentacion W;4;ml;5072;714730
1000000004573;2;2;Nombre X;Marca X;Presentacion X;2;gr;5073;714885
1000000004574;3;3;Nombre Y;Marca Y;Presentacion Y;6;gr;5074;715040
1000000004575;4;4;Nombre Z;Marca Z;Presentacion Z;10;gr;5075;715195
1000000004576;5;5;Nombre A;Marca A;Presentacion A;5;ml;5076;715350
1000000004577;6;6;Nombre B;Marca B;Presentacion B;1;gr;5077;715505
1000000004578;7;7;Nombre C;Marca C;Presentacion C;5;ml;5078;715660
1000000004579;8;8;Nombre D;Marca D;Presentacion D;8;ml;5079;715815
1000000004580;9;9;Nombre E;Marca E;Presentacion E;10;gr;5080;715970
1000000004581;1;1;Nombre F;Marca F;Presentacion F;3;ml;5081;716125
1000000004582;2;2;Nombre G;Marca G;Presentacion G;9;ml;5082;716280
1000000004583;3;3;Nombre H;Marca H;Presentacion H;3;gr;5083;716435
1000000004584;4;4;Nombre I;Marca I;Presentacion I;6;gr;5084;716590
1000000004585;5;5;Nombre J;Marca J;Presentacion J;9;gr;5085;716745
1000000004586;6;6;Nombre K;Marca K;Presentacion K;2;ml;5086;716900
1000000004587;7;7;Nombre L;Marca L;Presentacion L;2;gr;5087;717055
1000000004588;8;8;Nombre M;Marca M;Presentacion M;1;ml;5088;717210
1000000004589;9;9;Nombre N;Marca N;Presentacion N;10;ml;5089;717365
1000000004590;1;1;Nombre O;Marca O;Presentacion O;3;gr;5090;717520
1000000004591;2;2;Nombre P;Marca P;Presentacion P;5;ml;5091;717675
1000000004592;3;3;Nombre Q;Marca Q;Presentacion Q;5;ml;5092;717830
1000000004593;4;4;Nombre R;Marca R;Presentacion R;8;gr;5093;717985
1000000004594;5;5;Nombre S;Marca S;Presentacion S;8;gr;5094;718140
1000000004595;6;6;Nombre T;Marca T;Presentacion T;4;gr;5095;718295
1000000004596;7;7;Nombre U;Marca U;Presentacion U;6;ml;5096;718450
1000000004597;8;8;Nombre V;Marca V;Presentacion V;2;gr;5097;718605
1000000004598;9;9;Nombre W;Marca W;Presentacion W;1;ml;5098;718760
1000000004599;1;1;Nombre X;Marca X;Presentacion X;1;ml;5099;718915
1000000004600;2;2;Nombre Y;Marca Y;Presentacion Y;8;gr;5100;719070
1000000004601;3;3;Nombre Z;Marca Z;Presentacion Z;2;ml;5101;719225
1000000004602;4;4;Nombre A;Marca A;Presentacion A;2;ml;5102;719380
1000000004603;5;5;Nombre B;Marca B;Presentacion B;3;gr;5103;719535
1000000004604;6;6;Nombre C;Marca C;Presentacion C;8;gr;5104;719690
1000000004605;7;7;Nombre D;Marca D;Presentacion D;5;gr;5105;719845
1000000004606;8;8;Nombre E;Marca E;Presentacion E;2;ml;5106;720000
1000000004607;9;9;Nombre F;Marca F;Presentacion F;7;gr;5107;720155
1000000004608;1;1;Nombre G;Marca G;Presentacion G;8;ml;5108;720310
1000000004609;2;2;Nombre H;Marca H;Presentacion H;3;ml;5109;720465
1000000004610;3;3;Nombre I;Marca I;Presentacion I;6;gr;5110;720620
1000000004611;4;4;Nombre J;Marca J;Presentacion J;10;ml;5111;720775
1000000004612;5;5;Nombre K;Marca K;Presentacion K;9;ml;5112;720930
1000000004613;6;6;Nombre L;Marca L;Presentacion L;10;gr;5113;721085
1000000004614;7;7;Nombre M;Marca M;Presentacion M;2;gr;5114;721240
1000000004615;8;8;Nombre N;Marca N;Presentacion N;10;gr;5115;721395
1000000004616;9;9;Nombre O;Marca O;Presentacion O;6;ml;5116;721550
1000000004617;1;1;Nombre P;Marca P;Presentacion P;5;gr;5117;721705
1000000004618;2;2;Nombre Q;Marca Q;Presentacion Q;7;ml;5118;721860
1000000004619;3;3;Nombre R;Marca R;Presentacion R;1;ml;5119;722015
1000000004620;4;4;Nombre S;Marca S;Presentacion S;10;gr;5120;722170
1000000004621;5;5;Nombre T;Marca T;Presentacion T;4;ml;5121;722325
1000000004622;6;6;Nombre U;Marca U;Presentacion U;9;ml;5122;722480
1000000004623;7;7;Nombre V;Marca V;Presentacion V;3;gr;5123;722635
1000000004624;8;8;Nombre W;Marca W;Presentacion W;7;gr;5124;722790
1000000004625;9;9;Nombre X;Marca X;Presentacion X;10;gr;5125;722945
1000000004626;1;1;Nombre Y;Marca Y;Presentacion Y;3;ml;5126;723100
1000000004627;2;2;Nombre Z;Marca Z;Presentacion Z;8;gr;5127;723255
1000000004628;3;3;Nombre A;Marca A;Presentacion A;2;ml;5128;723410
1000000004629;4;4;Nombre B;Marca B;Presentacion B;10;ml;5129;723565
1000000004630;5;5;Nombre C;Marca C;Presentacion C;9;gr;5130;723720
1000000004631;6;6;Nombre D;Marca D;Presentacion D;9;ml;5131;723875
1000000004632;7;7;Nombre E;Marca E;Presentacion E;1;ml;5132;724030
1000000004633;8;8;Nombre F;Marca F;Presentacion F;8;gr;5133;724185
1000000004634;9;9;Nombre G;Marca G;Presentacion G;7;gr;5134;724340
1000000004635;1;1;Nombre H;Marca H;Presentacion H;1;gr;5135;724495
1000000004636;2;2;Nombre I;Marca I;Presentacion I;5;ml;5136;724650
1000000004637;3;3;Nombre J;Marca J;Presentacion J;5;gr;5137;724805
1000000004638;4;4;Nombre K;Marca K;Presentacion K;1;ml;5138;724960
1000000004639;5;5;Nombre L;Marca L;Presentacion L;10;ml;5139;725115
1000000004640;6;6;Nombre M;Marca M;Presentacion M;5;gr;5140;725270
1000000004641;7;7;Nombre N;Marca N;Presentacion N;8;ml;5141;725425
1000000004642;8;8;Nombre O;Marca O;Presentacion O;1;ml;5142;725580
1000000004643;9;9;Nombre P;Marca P;Presentacion P;9;gr;5143;725735
1000000004644;1;1;Nombre Q;Marca Q;Presentacion Q;6;gr;5144;725890
1000000004645;2;2;Nombre R;Marca R;Presentacion R;2;gr;5145;726045
1000000004646;3;3;Nombre S;Marca S;Presentacion S;10;ml;5146;726200
1000000004647;4;4;Nombre T;Marca T;Presentacion T;1;gr;5147;726355
1000000004648;5;5;Nombre U;Marca U;Presentacion U;5;ml;5148;726510
1000000004649;6;6;Nombre V;Marca V;Presentacion V;2;ml;5149;726665
1000000004650;7;7;Nombre W;Marca W;Presentacion W;10;gr;5150;726820
1000000004651;8;8;Nombre X;Marca X;Presentacion X;10;ml;5151;726975
1000000004652;9;9;Nombre Y;Marca Y;Presentacion Y;7;ml;5152;727130
1000000004653;1;1;Nombre Z;Marca Z;Presentacion Z;8;gr;5153;727285
1000000004654;2;2;Nombre A;Marca A;Presentacion A;2;gr;5154;727440
1000000004655;3;3;Nombre B;Marca B;Presentacion B;1;gr;5155;727595
1000000004656;4;4;Nombre C;Marca C;Presentacion C;7;ml;5156;727750
1000000004657;5;5;Nombre D;Marca D;Presentacion D;3;gr;5157;727905
1000000004658;6;6;Nombre E;Marca E;Presentacion E;5;ml;5158;728060
1000000004659;7;7;Nombre F;Marca F;Presentacion F;1;ml;5159;728215
1000000004660;8;8;Nombre G;Marca G;Presentacion G;7;gr;5160;728370
1000000004661;9;9;Nombre H;Marca H;Presentacion H;1;ml;5161;728525
1000000004662;1;1;Nombre I;Marca I;Presentacion I;10;ml;5162;728680
1000000004663;2;2;Nombre J;Marca J;Presentacion J;10;gr;5163;728835
1000000004664;3;3;Nombre K;Marca K;Presentacion K;5;gr;5164;728990
1000000004665;4;4;Nombre L;Marca L;Presentacion L;7;gr;5165;729145
1000000004666;5;5;Nombre M;Marca M;Presentacion M;2;ml;5166;729300
1000000004667;6;6;Nombre N;Marca N;Presentacion N;8;gr;5167;729455
1000000004668;7;7;Nombre O;Marca O;Presentacion O;2;ml;5168;729610
1000000004669;8;8;Nombre P;Marca P;Presentacion P;2;ml;5169;729765
1000000004670;9;9;Nombre Q;Marca Q;Presentacion Q;4;gr;5170;729920
1000000004671;1;1;Nombre R;Marca R;Presentacion R;8;ml;5171;730075
1000000004672;2;2;Nombre S;Marca S;Presentacion S;5;ml;5172;730230
1000000004673;3;3;Nombre T;Marca T;Presentacion T;10;gr;5173;730385
1000000004674;4;4;Nombre U;Marca U;Presentacion U;4;gr;5174;730540
1000000004675;5;5;Nombre V;Marca V;Presentacion V;6;gr;5175;730695
1000000004676;6;6;Nombre W;Marca W;Presentacion W;6;ml;5176;730850
1000000004677;7;7;Nombre X;Marca X;Presentacion X;9;gr;5177;731005
1000000004678;8;8;Nombre Y;Marca Y;Presentacion Y;5;ml;5178;731160
1000000004679;9;9;Nombre Z;Marca Z;Presentacion Z;9;ml;5179;731315
1000000004680;1;1;Nombre A;Marca A;Presentacion A;10;gr;5180;731470
1000000004681;2;2;Nombre B;Marca B;Presentacion B;9;ml;5181;731625
1000000004682;3;3;Nombre C;Marca C;Presentacion C;10;ml;5182;731780
1000000004683;4;4;Nombre D;Marca D;Presentacion D;1;gr;5183;731935
1000000004684;5;5;Nombre E;Marca E;Presentacion E;4;gr;5184;732090
1000000004685;6;6;Nombre F;Marca F;Presentacion F;6;gr;5185;732245
1000000004686;7;7;Nombre G;Marca G;Presentacion G;6;ml;5186;732400
1000000004687;8;8;Nombre H;Marca H;Presentacion H;1;gr;5187;732555
1000000004688;9;9;Nombre I;Marca I;Presentacion I;3;ml;5188;732710
1000000004689;1;1;Nombre J;Marca J;Presentacion J;9;ml;5189;732865
1000000004690;2;2;Nombre K;Marca K;Presentacion K;10;gr;5190;733020
1000000004691;3;3;Nombre L;Marca L;Presentacion L;8;ml;5191;733175
1000000004692;4;4;Nombre M;Marca M;Presentacion M;6;ml;5192;733330
1000000004693;5;5;Nombre N;Marca N;Presentacion N;3;gr;5193;733485
1000000004694;6;6;Nombre O;Marca O;Presentacion O;8;gr;5194;733640
1000000004695;7;7;Nombre P;Marca P;Presentacion P;1;gr;5195;733795
1000000004696;8;8;Nombre Q;Marca Q;Presentacion Q;10;ml;5196;733950
1000000004697;9;9;Nombre R;Marca R;Presentacion R;10;gr;5197;734105
1000000004698;1;1;Nombre S;Marca S;Presentacion S;7;ml;5198;734260
1000000004699;2;2;Nombre T;Marca T;Presentacion T;6;ml;5199;734415
1000000004700;3;3;Nombre U;Marca U;Presentacion U;9;gr;5200;734570
1000000004701;4;4;Nombre V;Marca V;Presentacion V;3;ml;5201;734725
1000000004702;5;5;Nombre W;Marca W;Presentacion W;3;ml;5202;734880
1000000004703;6;6;Nombre X;Marca X;Presentacion X;5;gr;5203;735035
1000000004704;7;7;Nombre Y;Marca Y;Presentacion Y;2;gr;5204;735190
1000000004705;8;8;Nombre Z;Marca Z;Presentacion Z;7;gr;5205;735345
1000000004706;9;9;Nombre A;Marca A;Presentacion A;8;ml;5206;735500
1000000004707;1;1;Nombre B;Marca B;Presentacion B;5;gr;5207;735655
1000000004708;2;2;Nombre C;Marca C;Presentacion C;8;ml;5208;735810
1000000004709;3;3;Nombre D;Marca D;Presentacion D;6;ml;5209;735965
1000000004710;4;4;Nombre E;Marca E;Presentacion E;9;gr;5210;736120
1000000004711;5;5;Nombre F;Marca F;Presentacion F;10;ml;5211;736275
1000000004712;6;6;Nombre G;Marca G;Presentacion G;8;ml;5212;736430
1000000004713;7;7;Nombre H;Marca H;Presentacion H;1;gr;5213;736585
1000000004714;8;8;Nombre I;Marca I;Presentacion I;3;gr;5214;736740
1000000004715;9;9;Nombre J;Marca J;Presentacion J;2;gr;5215;736895
1000000004716;1;1;Nombre K;Marca K;Presentacion K;4;ml;5216;737050
1000000004717;2;2;Nombre L;Marca L;Presentacion L;3;gr;5217;737205
1000000004718;3;3;Nombre M;Marca M;Presentacion M;8;ml;5218;737360
1000000004719;4;4;Nombre N;Marca N;Presentacion N;3;ml;5219;737515
1000000004720;5;5;Nombre O;Marca O;Presentacion O;5;gr;5220;737670
1000000004721;6;6;Nombre P;Marca P;Presentacion P;4;ml;5221;737825
1000000004722;7;7;Nombre Q;Marca Q;Presentacion Q;1;ml;5222;737980
1000000004723;8;8;Nombre R;Marca R;Presentacion R;6;gr;5223;738135
1000000004724;9;9;Nombre S;Marca S;Presentacion S;1;gr;5224;738290
1000000004725;1;1;Nombre T;Marca T;Presentacion T;3;gr;5225;738445
1000000004726;2;2;Nombre U;Marca U;Presentacion U;5;ml;5226;738600
1000000004727;3;3;Nombre V;Marca V;Presentacion V;8;gr;5227;738755
1000000004728;4;4;Nombre W;Marca W;Presentacion W;5;ml;5228;738910
1000000004729;5;5;Nombre X;Marca X;Presentacion X;4;ml;5229;739065
1000000004730;6;6;Nombre Y;Marca Y;Presentacion Y;7;gr;5230;739220
1000000004731;7;7;Nombre Z;Marca Z;Presentacion Z;5;ml;5231;739375
1000000004732;8;8;Nombre A;Marca A;Presentacion A;8;ml;5232;739530
1000000004733;9;9;Nombre B;Marca B;Presentacion B;10;gr;5233;739685
1000000004734;1;1;Nombre C;Marca C;Presentacion C;5;gr;5234;739840
1000000004735;2;2;Nombre D;Marca D;Presentacion D;3;gr;5235;739995
1000000004736;3;3;Nombre E;Marca E;Presentacion E;5;ml;5236;740150
1000000004737;4;4;Nombre F;Marca F;Presentacion F;4;gr;5237;740305
1000000004738;5;5;Nombre G;Marca G;Presentacion G;6;ml;5238;740460
1000000004739;6;6;Nombre H;Marca H;Presentacion H;5;ml;5239;740615
1000000004740;7;7;Nombre I;Marca I;Presentacion I;1;gr;5240;740770
1000000004741;8;8;Nombre J;Marca J;Presentacion J;10;ml;5241;740925
1000000004742;9;9;Nombre K;Marca K;Presentacion K;5;ml;5242;741080
1000000004743;1;1;Nombre L;Marca L;Presentacion L;7;gr;5243;741235
1000000004744;2;2;Nombre M;Marca M;Presentacion M;4;gr;5244;741390
1000000004745;3;3;Nombre N;Marca N;Presentacion N;6;gr;5245;741545
1000000004746;4;4;Nombre O;Marca O;Presentacion O;3;ml;5246;741700
1000000004747;5;5;Nombre P;Marca P;Presentacion P;10;gr;5247;741855
1000000004748;6;6;Nombre Q;Marca Q;Presentacion Q;8;ml;5248;742010
1000000004749;7;7;Nombre R;Marca R;Presentacion R;7;ml;5249;742165
1000000004750;8;8;Nombre S;Marca S;Presentacion S;7;gr;5250;742320
1000000004751;9;9;Nombre T;Marca T;Presentacion T;8;ml;5251;742475
1000000004752;1;1;Nombre U;Marca U;Presentacion U;3;ml;5252;742630
1000000004753;2;2;Nombre V;Marca V;Presentacion V;1;gr;5253;742785
1000000004754;3;3;Nombre W;Marca W;Presentacion W;8;gr;5254;742940
1000000004755;4;4;Nombre X;Marca X;Presentacion X;9;gr;5255;743095
1000000004756;5;5;Nombre Y;Marca Y;Presentacion Y;1;ml;5256;743250
1000000004757;6;6;Nombre Z;Marca Z;Presentacion Z;10;gr;5257;743405
1000000004758;7;7;Nombre A;Marca A;Presentacion A;8;ml;5258;743560
1000000004759;8;8;Nombre B;Marca B;Presentacion B;1;ml;5259;743715
1000000004760;9;9;Nombre C;Marca C;Presentacion C;8;gr;5260;743870
1000000004761;1;1;Nombre D;Marca D;Presentacion D;1;ml;5261;744025
1000000004762;2;2;Nombre E;Marca E;Presentacion E;2;ml;5262;744180
1000000004763;3;3;Nombre F;Marca F;Presentacion F;5;gr;5263;744335
1000000004764;4;4;Nombre G;Marca G;Presentacion G;10;gr;5264;744490
1000000004765;5;5;Nombre H;Marca H;Presentacion H;2;gr;5265;744645
1000000004766;6;6;Nombre I;Marca I;Presentacion I;1;ml;5266;744800
1000000004767;7;7;Nombre J;Marca J;Presentacion J;7;gr;5267;744955
1000000004768;8;8;Nombre K;Marca K;Presentacion K;9;ml;5268;745110
1000000004769;9;9;Nombre L;Marca L;Presentacion L;4;ml;5269;745265
1000000004770;1;1;Nombre M;Marca M;Presentacion M;3;gr;5270;745420
1000000004771;2;2;Nombre N;Marca N;Presentacion N;3;ml;5271;745575
1000000004772;3;3;Nombre O;Marca O;Presentacion O;7;ml;5272;745730
1000000004773;4;4;Nombre P;Marca P;Presentacion P;10;gr;5273;745885
1000000004774;5;5;Nombre Q;Marca Q;Presentacion Q;8;gr;5274;746040
1000000004775;6;6;Nombre R;Marca R;Presentacion R;7;gr;5275;746195
1000000004776;7;7;Nombre S;Marca S;Presentacion S;7;ml;5276;746350
1000000004777;8;8;Nombre T;Marca T;Presentacion T;5;gr;5277;746505
1000000004778;9;9;Nombre U;Marca U;Presentacion U;9;ml;5278;746660
1000000004779;1;1;Nombre V;Marca V;Presentacion V;5;ml;5279;746815
1000000004780;2;2;Nombre W;Marca W;Presentacion W;6;gr;5280;746970
1000000004781;3;3;Nombre X;Marca X;Presentacion X;9;ml;5281;747125
1000000004782;4;4;Nombre Y;Marca Y;Presentacion Y;4;ml;5282;747280
1000000004783;5;5;Nombre Z;Marca Z;Presentacion Z;2;gr;5283;747435
1000000004784;6;6;Nombre A;Marca A;Presentacion A;9;gr;5284;747590
1000000004785;7;7;Nombre B;Marca B;Presentacion B;3;gr;5285;747745
1000000004786;8;8;Nombre C;Marca C;Presentacion C;9;ml;5286;747900
1000000004787;9;9;Nombre D;Marca D;Presentacion D;9;gr;5287;748055
1000000004788;1;1;Nombre E;Marca E;Presentacion E;5;ml;5288;748210
1000000004789;2;2;Nombre F;Marca F;Presentacion F;9;ml;5289;748365
1000000004790;3;3;Nombre G;Marca G;Presentacion G;8;gr;5290;748520
1000000004791;4;4;Nombre H;Marca H;Presentacion H;2;ml;5291;748675
1000000004792;5;5;Nombre I;Marca I;Presentacion I;10;ml;5292;748830
1000000004793;6;6;Nombre J;Marca J;Presentacion J;10;gr;5293;748985
1000000004794;7;7;Nombre K;Marca K;Presentacion K;2;gr;5294;749140
1000000004795;8;8;Nombre L;Marca L;Presentacion L;6;gr;5295;749295
1000000004796;9;9;Nombre M;Marca M;Presentacion M;3;ml;5296;749450
1000000004797;1;1;Nombre N;Marca N;Presentacion N;6;gr;5297;749605
1000000004798;2;2;Nombre O;Marca O;Presentacion O;6;ml;5298;749760
1000000004799;3;3;Nombre P;Marca P;Presentacion P;4;ml;5299;749915
1000000004800;4;4;Nombre Q;Marca Q;Presentacion Q;5;gr;5300;750070
1000000004801;5;5;Nombre R;Marca R;Presentacion R;4;ml;5301;750225
1000000004802;6;6;Nombre S;Marca S;Presentacion S;2;ml;5302;750380
1000000004803;7;7;Nombre T;Marca T;Presentacion T;8;gr;5303;750535
1000000004804;8;8;Nombre U;Marca U;Presentacion U;4;gr;5304;750690
1000000004805;9;9;Nombre V;Marca V;Presentacion V;6;gr;5305;750845
1000000004806;1;1;Nombre W;Marca W;Presentacion W;8;ml;5306;751000
1000000004807;2;2;Nombre X;Marca X;Presentacion X;10;gr;5307;751155
1000000004808;3;3;Nombre Y;Marca Y;Presentacion Y;5;ml;5308;751310
1000000004809;4;4;Nombre Z;Marca Z;Presentacion Z;6;ml;5309;751465
1000000004810;5;5;Nombre A;Marca A;Presentacion A;7;gr;5310;751620
1000000004811;6;6;Nombre B;Marca B;Presentacion B;9;ml;5311;751775
1000000004812;7;7;Nombre C;Marca C;Presentacion C;6;ml;5312;751930
1000000004813;8;8;Nombre D;Marca D;Presentacion D;9;gr;5313;752085
1000000004814;9;9;Nombre E;Marca E;Presentacion E;8;gr;5314;752240
1000000004815;1;1;Nombre F;Marca F;Presentacion F;10;gr;5315;752395
1000000004816;2;2;Nombre G;Marca G;Presentacion G;5;ml;5316;752550
1000000004817;3;3;Nombre H;Marca H;Presentacion H;9;gr;5317;752705
1000000004818;4;4;Nombre I;Marca I;Presentacion I;9;ml;5318;752860
1000000004819;5;5;Nombre J;Marca J;Presentacion J;3;ml;5319;753015
1000000004820;6;6;Nombre K;Marca K;Presentacion K;9;gr;5320;753170
1000000004821;7;7;Nombre L;Marca L;Presentacion L;4;ml;5321;753325
1000000004822;8;8;Nombre M;Marca M;Presentacion M;7;ml;5322;753480
1000000004823;9;9;Nombre N;Marca N;Presentacion N;3;gr;5323;753635
1000000004824;1;1;Nombre O;Marca O;Presentacion O;2;gr;5324;753790
1000000004825;2;2;Nombre P;Marca P;Presentacion P;8;gr;5325;753945
1000000004826;3;3;Nombre Q;Marca Q;Presentacion Q;6;ml;5326;754100
1000000004827;4;4;Nombre R;Marca R;Presentacion R;10;gr;5327;754255
1000000004828;5;5;Nombre S;Marca S;Presentacion S;6;ml;5328;754410
1000000004829;6;6;Nombre T;Marca T;Presentacion T;9;ml;5329;754565
1000000004830;7;7;Nombre U;Marca U;Presentacion U;8;gr;5330;754720
1000000004831;8;8;Nombre V;Marca V;Presentacion V;4;ml;5331;754875
1000000004832;9;9;Nombre W;Marca W;Presentacion W;1;ml;5332;755030
1000000004833;1;1;Nombre X;Marca X;Presentacion X;6;gr;5333;755185
1000000004834;2;2;Nombre Y;Marca Y;Presentacion Y;7;gr;5334;755340
1000000004835;3;3;Nombre Z;Marca Z;Presentacion Z;7;gr;5335;755495
1000000004836;4;4;Nombre A;Marca A;Presentacion A;1;ml;5336;755650
1000000004837;5;5;Nombre B;Marca B;Presentacion B;6;gr;5337;755805
1000000004838;6;6;Nombre C;Marca C;Presentacion C;10;ml;5338;755960
1000000004839;7;7;Nombre D;Marca D;Presentacion D;2;ml;5339;756115
1000000004840;8;8;Nombre E;Marca E;Presentacion E;5;gr;5340;756270
1000000004841;9;9;Nombre F;Marca F;Presentacion F;5;ml;5341;756425
1000000004842;1;1;Nombre G;Marca G;Presentacion G;3;ml;5342;756580
