CODIGOBARRAS;IDSUCURSAL;PRECIOUNITARIO;PRECIOUNIDADMEDIDA;NUMERORECOMPRA;NIVELREORDEN;
1000000003296;47;87960;0.170;17;81;
1000000003297;48;87970;0.170;18;82;
1000000003298;49;87980;0.170;19;83;
1000000003299;50;87990;0.170;20;84;
1000000003300;51;88000;0.170;21;85;
1000000003301;52;88010;0.170;22;86;
1000000003302;53;88020;0.170;23;87;
1000000003303;54;88030;0.170;24;88;
1000000003304;55;88040;0.170;25;89;
1000000003305;56;88050;0.170;26;90;
1000000003306;57;88060;0.170;27;91;
1000000003307;58;88070;0.170;28;92;
1000000003308;59;88080;0.170;29;93;
1000000003309;60;88090;0.170;30;94;
1000000003310;61;88100;0.170;31;95;
1000000003311;62;88110;0.170;32;96;
1000000003312;63;88120;0.170;33;97;
1000000003313;64;88130;0.170;34;98;
1000000003314;65;88140;0.170;35;99;
1000000003315;66;88150;0.170;36;100;
1000000003316;67;88160;0.170;10;101;
1000000003317;68;88170;0.169;11;102;
1000000003318;69;88180;0.169;12;103;
1000000003319;70;88190;0.169;13;104;
1000000003320;71;88200;0.169;14;105;
1000000003321;72;88210;0.169;15;106;
1000000003322;73;88220;0.169;16;50;
1000000003323;74;88230;0.169;17;51;
1000000003324;75;88240;0.169;18;52;
1000000003325;76;88250;0.169;19;53;
1000000003326;77;88260;0.169;20;54;
1000000003327;78;88270;0.169;21;55;
1000000003328;79;88280;0.169;22;56;
1000000003329;80;88290;0.169;23;57;
1000000003330;81;88300;0.169;24;58;
1000000003331;82;88310;0.169;25;59;
1000000003332;83;88320;0.169;26;60;
1000000003333;84;88330;0.169;27;61;
1000000003334;85;88340;0.169;28;62;
1000000003335;86;88350;0.169;29;63;
1000000003336;87;88360;0.169;30;64;
1000000003337;88;88370;0.169;31;65;
1000000003338;89;88380;0.169;32;66;
1000000003339;90;88390;0.169;33;67;
1000000003340;91;88400;0.169;34;68;
1000000003341;92;88410;0.169;35;69;
1000000003342;93;88420;0.169;36;70;
1000000003343;94;88430;0.169;10;71;
1000000003344;95;88440;0.169;11;72;
1000000003345;96;88450;0.169;12;73;
1000000003346;97;88460;0.169;13;74;
1000000003347;98;88470;0.169;14;75;
1000000003348;99;88480;0.169;15;76;
1000000003349;100;88490;0.168;16;77;
1000000003350;101;88500;0.168;17;78;
1000000003351;102;88510;0.168;18;79;
1000000003352;103;88520;0.168;19;80;
1000000003353;104;88530;0.168;20;81;
1000000003354;105;88540;0.168;21;82;
1000000003355;106;88550;0.168;22;83;
1000000003356;107;88560;0.168;23;84;
1000000003357;108;88570;0.168;24;85;
1000000003358;109;88580;0.168;25;86;
1000000003359;110;88590;0.168;26;87;
1000000003360;111;88600;0.168;27;88;
1000000003361;112;88610;0.168;28;89;
1000000003362;113;88620;0.168;29;90;
1000000003363;114;88630;0.168;30;91;
1000000003364;115;88640;0.168;31;92;
1000000003365;116;88650;0.168;32;93;
1000000003366;117;88660;0.168;33;94;
1000000003367;118;88670;0.168;34;95;
1000000003368;119;88680;0.168;35;96;
1000000003369;120;88690;0.168;36;97;
1000000003370;121;88700;0.168;10;98;
1000000003371;122;88710;0.168;11;99;
1000000003372;123;88720;0.168;12;100;
1000000003373;124;88730;0.168;13;101;
1000000003374;125;88740;0.168;14;102;
1000000003375;126;88750;0.168;15;103;
1000000003376;127;88760;0.168;16;104;
1000000003377;128;88770;0.168;17;105;
1000000003378;129;88780;0.168;18;106;
1000000003379;130;88790;0.168;19;50;
1000000003380;131;88800;0.168;20;51;
1000000003381;132;88810;0.168;21;52;
1000000003382;133;88820;0.167;22;53;
1000000003383;134;88830;0.167;23;54;
1000000003384;135;88840;0.167;24;55;
1000000003385;136;88850;0.167;25;56;
1000000003386;137;88860;0.167;26;57;
1000000003387;138;88870;0.167;27;58;
1000000003388;139;88880;0.167;28;59;
1000000003389;140;88890;0.167;29;60;
1000000003390;141;88900;0.167;30;61;
1000000003391;142;88910;0.167;31;62;
1000000003392;143;88920;0.167;32;63;
1000000003393;144;88930;0.167;33;64;
1000000003394;145;88940;0.167;34;65;
1000000003395;146;88950;0.167;35;66;
1000000003396;147;88960;0.167;36;67;
1000000003397;148;88970;0.167;10;68;
1000000003398;149;88980;0.167;11;69;
1000000003399;150;88990;0.167;12;70;
1000000003400;1;89000;0.167;13;71;
1000000003401;2;89010;0.167;14;72;
1000000003402;3;89020;0.167;15;73;
1000000003403;4;89030;0.167;16;74;
1000000003404;5;89040;0.167;17;75;
1000000003405;6;89050;0.167;18;76;
1000000003406;7;89060;0.167;19;77;
1000000003407;8;89070;0.167;20;78;
1000000003408;9;89080;0.167;21;79;
1000000003409;10;89090;0.167;22;80;
1000000003410;11;89100;0.167;23;81;
1000000003411;12;89110;0.167;24;82;
1000000003412;13;89120;0.167;25;83;
1000000003413;14;89130;0.167;26;84;
1000000003414;15;89140;0.167;27;85;
1000000003415;16;89150;0.167;28;86;
1000000003416;17;89160;0.166;29;87;
1000000003417;18;89170;0.166;30;88;
1000000003418;19;89180;0.166;31;89;
1000000003419;20;89190;0.166;32;90;
1000000003420;21;89200;0.166;33;91;
1000000003421;22;89210;0.166;34;92;
1000000003422;23;89220;0.166;35;93;
1000000003423;24;89230;0.166;36;94;
1000000003424;25;89240;0.166;10;95;
1000000003425;26;89250;0.166;11;96;
1000000003426;27;89260;0.166;12;97;
1000000003427;28;89270;0.166;13;98;
1000000003428;29;89280;0.166;14;99;
1000000003429;30;89290;0.166;15;100;
1000000003430;31;89300;0.166;16;101;
1000000003431;32;89310;0.166;17;102;
1000000003432;33;89320;0.166;18;103;
1000000003433;34;89330;0.166;19;104;
1000000003434;35;89340;0.166;20;105;
1000000003435;36;89350;0.166;21;106;
1000000003436;37;89360;0.166;22;50;
1000000003437;38;89370;0.166;23;51;
1000000003438;39;89380;0.166;24;52;
1000000003439;40;89390;0.166;25;53;
1000000003440;41;89400;0.166;26;54;
1000000003441;42;89410;0.166;27;55;
1000000003442;43;89420;0.166;28;56;
1000000003443;44;89430;0.166;29;57;
1000000003444;45;89440;0.166;30;58;
1000000003445;46;89450;0.166;31;59;
1000000003446;47;89460;0.166;32;60;
1000000003447;48;89470;0.166;33;61;
1000000003448;49;89480;0.166;34;62;
1000000003449;50;89490;0.166;35;63;
1000000003450;51;89500;0.165;36;64;
1000000003451;52;89510;0.165;10;65;
1000000003452;53;89520;0.165;11;66;
1000000003453;54;89530;0.165;12;67;
1000000003454;55;89540;0.165;13;68;
1000000003455;56;89550;0.165;14;69;
1000000003456;57;89560;0.165;15;70;
1000000003457;58;89570;0.165;16;71;
1000000003458;59;89580;0.165;17;72;
1000000003459;60;89590;0.165;18;73;
1000000003460;61;89600;0.165;19;74;
1000000003461;62;89610;0.165;20;75;
1000000003462;63;89620;0.165;21;76;
1000000003463;64;89630;0.165;22;77;
1000000003464;65;89640;0.165;23;78;
1000000003465;66;89650;0.165;24;79;
1000000003466;67;89660;0.165;25;80;
1000000003467;68;89670;0.165;26;81;
1000000003468;69;89680;0.165;27;82;
1000000003469;70;89690;0.165;28;83;
1000000003470;71;89700;0.165;29;84;
1000000003471;72;89710;0.165;30;85;
1000000003472;73;89720;0.165;31;86;
1000000003473;74;89730;0.165;32;87;
1000000003474;75;89740;0.165;33;88;
1000000003475;76;89750;0.165;34;89;
1000000003476;77;89760;0.165;35;90;
1000000003477;78;89770;0.165;36;91;
1000000003478;79;89780;0.165;10;92;
1000000003479;80;89790;0.165;11;93;
1000000003480;81;89800;0.165;12;94;
1000000003481;82;89810;0.165;13;95;
1000000003482;83;89820;0.165;14;96;
1000000003483;84;89830;0.165;15;97;
1000000003484;85;89840;0.165;16;98;
1000000003485;86;89850;0.164;17;99;
1000000003486;87;89860;0.164;18;100;
1000000003487;88;89870;0.164;19;101;
1000000003488;89;89880;0.164;20;102;
1000000003489;90;89890;0.164;21;103;
1000000003490;91;89900;0.164;22;104;
1000000003491;92;89910;0.164;23;105;
1000000003492;93;89920;0.164;24;106;
1000000003493;94;89930;0.164;25;50;
1000000003494;95;89940;0.164;26;51;
1000000003495;96;89950;0.164;27;52;
1000000003496;97;89960;0.164;28;53;
1000000003497;98;89970;0.164;29;54;
1000000003498;99;89980;0.164;30;55;
1000000003499;100;89990;0.164;31;56;
1000000003500;101;90000;0.164;32;57;
1000000003501;102;90010;0.164;33;58;
1000000003502;103;90020;0.164;34;59;
1000000003503;104;90030;0.164;35;60;
1000000003504;105;90040;0.164;36;61;
1000000003505;106;90050;0.164;10;62;
1000000003506;107;90060;0.164;11;63;
1000000003507;108;90070;0.164;12;64;
1000000003508;109;90080;0.164;13;65;
1000000003509;110;90090;0.164;14;66;
1000000003510;111;90100;0.164;15;67;
1000000003511;112;90110;0.164;16;68;
1000000003512;113;90120;0.164;17;69;
1000000003513;114;90130;0.164;18;70;
1000000003514;115;90140;0.164;19;71;
1000000003515;116;90150;0.164;20;72;
1000000003516;117;90160;0.164;21;73;
1000000003517;118;90170;0.164;22;74;
1000000003518;119;90180;0.164;23;75;
1000000003519;120;90190;0.164;24;76;
1000000003520;121;90200;0.164;25;77;
1000000003521;122;90210;0.163;26;78;
1000000003522;123;90220;0.163;27;79;
1000000003523;124;90230;0.163;28;80;
1000000003524;125;90240;0.163;29;81;
1000000003525;126;90250;0.163;30;82;
1000000003526;127;90260;0.163;31;83;
1000000003527;128;90270;0.163;32;84;
1000000003528;129;90280;0.163;33;85;
1000000003529;130;90290;0.163;34;86;
1000000003530;131;90300;0.163;35;87;
1000000003531;132;90310;0.163;36;88;
1000000003532;133;90320;0.163;10;89;
1000000003533;134;90330;0.163;11;90;
1000000003534;135;90340;0.163;12;91;
1000000003535;136;90350;0.163;13;92;
1000000003536;137;90360;0.163;14;93;
1000000003537;138;90370;0.163;15;94;
1000000003538;139;90380;0.163;16;95;
1000000003539;140;90390;0.163;17;96;
1000000003540;141;90400;0.163;18;97;
1000000003541;142;90410;0.163;19;98;
1000000003542;143;90420;0.163;20;99;
1000000003543;144;90430;0.163;21;100;
1000000003544;145;90440;0.163;22;101;
1000000003545;146;90450;0.163;23;102;
1000000003546;147;90460;0.163;24;103;
1000000003547;148;90470;0.163;25;104;
1000000003548;149;90480;0.163;26;105;
1000000003549;150;90490;0.163;27;106;
1000000003550;1;90500;0.163;28;50;
1000000003551;2;90510;0.163;29;51;
1000000003552;3;90520;0.163;30;52;
1000000003553;4;90530;0.163;31;53;
1000000003554;5;90540;0.163;32;54;
1000000003555;6;90550;0.163;33;55;
1000000003556;7;90560;0.163;34;56;
1000000003557;8;90570;0.162;35;57;
1000000003558;9;90580;0.162;36;58;
1000000003559;10;90590;0.162;10;59;
1000000003560;11;90600;0.162;11;60;
1000000003561;12;90610;0.162;12;61;
1000000003562;13;90620;0.162;13;62;
1000000003563;14;90630;0.162;14;63;
1000000003564;15;90640;0.162;15;64;
1000000003565;16;90650;0.162;16;65;
1000000003566;17;90660;0.162;17;66;
1000000003567;18;90670;0.162;18;67;
1000000003568;19;90680;0.162;19;68;
1000000003569;20;90690;0.162;20;69;
1000000003570;21;90700;0.162;21;70;
1000000003571;22;90710;0.162;22;71;
1000000003572;23;90720;0.162;23;72;
1000000003573;24;90730;0.162;24;73;
1000000003574;25;90740;0.162;25;74;
1000000003575;26;90750;0.162;26;75;
1000000003576;27;90760;0.162;27;76;
1000000003577;28;90770;0.162;28;77;
1000000003578;29;90780;0.162;29;78;
1000000003579;30;90790;0.162;30;79;
1000000003580;31;90800;0.162;31;80;
1000000003581;32;90810;0.162;32;81;
1000000003582;33;90820;0.162;33;82;
1000000003583;34;90830;0.162;34;83;
1000000003584;35;90840;0.162;35;84;
1000000003585;36;90850;0.162;36;85;
1000000003586;37;90860;0.162;10;86;
1000000003587;38;90870;0.162;11;87;
1000000003588;39;90880;0.162;12;88;
1000000003589;40;90890;0.162;13;89;
1000000003590;41;90900;0.162;14;90;
1000000003591;42;90910;0.162;15;91;
1000000003592;43;90920;0.162;16;92;
1000000003593;44;90930;0.162;17;93;
1000000003594;45;90940;0.161;18;94;
1000000003595;46;90950;0.161;19;95;
1000000003596;47;90960;0.161;20;96;
1000000003597;48;90970;0.161;21;97;
1000000003598;49;90980;0.161;22;98;
1000000003599;50;90990;0.161;23;99;
1000000003600;51;91000;0.161;24;100;
1000000003601;52;91010;0.161;25;101;
1000000003602;53;91020;0.161;26;102;
1000000003603;54;91030;0.161;27;103;
1000000003604;55;91040;0.161;28;104;
1000000003605;56;91050;0.161;29;105;
1000000003606;57;91060;0.161;30;106;
1000000003607;58;91070;0.161;31;50;
1000000003608;59;91080;0.161;32;51;
1000000003609;60;91090;0.161;33;52;
1000000003610;61;91100;0.161;34;53;
1000000003611;62;91110;0.161;35;54;
1000000003612;63;91120;0.161;36;55;
1000000003613;64;91130;0.161;10;56;
1000000003614;65;91140;0.161;11;57;
1000000003615;66;91150;0.161;12;58;
1000000003616;67;91160;0.161;13;59;
1000000003617;68;91170;0.161;14;60;
1000000003618;69;91180;0.161;15;61;
1000000003619;70;91190;0.161;16;62;
1000000003620;71;91200;0.161;17;63;
1000000003621;72;91210;0.161;18;64;
1000000003622;73;91220;0.161;19;65;
1000000003623;74;91230;0.161;20;66;
1000000003624;75;91240;0.161;21;67;
1000000003625;76;91250;0.161;22;68;
1000000003626;77;91260;0.161;23;69;
1000000003627;78;91270;0.161;24;70;
1000000003628;79;91280;0.161;25;71;
1000000003629;80;91290;0.161;26;72;
1000000003630;81;91300;0.161;27;73;
1000000003631;82;91310;0.161;28;74;
1000000003632;83;91320;0.160;29;75;
1000000003633;84;91330;0.160;30;76;
1000000003634;85;91340;0.160;31;77;
1000000003635;86;91350;0.160;32;78;
1000000003636;87;91360;0.160;33;79;
1000000003637;88;91370;0.160;34;80;
1000000003638;89;91380;0.160;35;81;
1000000003639;90;91390;0.160;36;82;
1000000003640;91;91400;0.160;10;83;
1000000003641;92;91410;0.160;11;84;
1000000003642;93;91420;0.160;12;85;
1000000003643;94;91430;0.160;13;86;
1000000003644;95;91440;0.160;14;87;
1000000003645;96;91450;0.160;15;88;
1000000003646;97;91460;0.160;16;89;
1000000003647;98;91470;0.160;17;90;
1000000003648;99;91480;0.160;18;91;
1000000003649;100;91490;0.160;19;92;
1000000003650;101;91500;0.160;20;93;
1000000003651;102;91510;0.160;21;94;
1000000003652;103;91520;0.160;22;95;
1000000003653;104;91530;0.160;23;96;
1000000003654;105;91540;0.160;24;97;
1000000003655;106;91550;0.160;25;98;
1000000003656;107;91560;0.160;26;99;
1000000003657;108;91570;0.160;27;100;
1000000003658;109;91580;0.160;28;101;
1000000003659;110;91590;0.160;29;102;
1000000003660;111;91600;0.160;30;103;
1000000003661;112;91610;0.160;31;104;
1000000003662;113;91620;0.160;32;105;
1000000003663;114;91630;0.160;33;106;
1000000003664;115;91640;0.160;34;50;
1000000003665;116;91650;0.160;35;51;
1000000003666;117;91660;0.160;36;52;
1000000003667;118;91670;0.160;10;53;
1000000003668;119;91680;0.160;11;54;
1000000003669;120;91690;0.160;12;55;
1000000003670;121;91700;0.160;13;56;
1000000003671;122;91710;0.159;14;57;
1000000003672;123;91720;0.159;15;58;
1000000003673;124;91730;0.159;16;59;
1000000003674;125;91740;0.159;17;60;
1000000003675;126;91750;0.159;18;61;
1000000003676;127;91760;0.159;19;62;
1000000003677;128;91770;0.159;20;63;
1000000003678;129;91780;0.159;21;64;
1000000003679;130;91790;0.159;22;65;
1000000003680;131;91800;0.159;23;66;
1000000003681;132;91810;0.159;24;67;
1000000003682;133;91820;0.159;25;68;
1000000003683;134;91830;0.159;26;69;
1000000003684;135;91840;0.159;27;70;
1000000003685;136;91850;0.159;28;71;
1000000003686;137;91860;0.159;29;72;
1000000003687;138;91870;0.159;30;73;
1000000003688;139;91880;0.159;31;74;
1000000003689;140;91890;0.159;32;75;
1000000003690;141;91900;0.159;33;76;
1000000003691;142;91910;0.159;34;77;
1000000003692;143;91920;0.159;35;78;
1000000003693;144;91930;0.159;36;79;
1000000003694;145;91940;0.159;10;80;
1000000003695;146;91950;0.159;11;81;
1000000003696;147;91960;0.159;12;82;
1000000003697;148;91970;0.159;13;83;
1000000003698;149;91980;0.159;14;84;
1000000003699;150;91990;0.159;15;85;
1000000003700;1;92000;0.159;16;86;
1000000003701;2;92010;0.159;17;87;
1000000003702;3;92020;0.159;18;88;
1000000003703;4;92030;0.159;19;89;
1000000003704;5;92040;0.159;20;90;
1000000003705;6;92050;0.159;21;91;
1000000003706;7;92060;0.159;22;92;
1000000003707;8;92070;0.159;23;93;
1000000003708;9;92080;0.159;24;94;
1000000003709;10;92090;0.159;25;95;
1000000003710;11;92100;0.158;26;96;
1000000003711;12;92110;0.158;27;97;
1000000003712;13;92120;0.158;28;98;
1000000003713;14;92130;0.158;29;99;
1000000003714;15;92140;0.158;30;100;
1000000003715;16;92150;0.158;31;101;
1000000003716;17;92160;0.158;32;102;
1000000003717;18;92170;0.158;33;103;
1000000003718;19;92180;0.158;34;104;
1000000003719;20;92190;0.158;35;105;
1000000003720;21;92200;0.158;36;106;
1000000003721;22;92210;0.158;10;50;
1000000003722;23;92220;0.158;11;51;
1000000003723;24;92230;0.158;12;52;
1000000003724;25;92240;0.158;13;53;
1000000003725;26;92250;0.158;14;54;
1000000003726;27;92260;0.158;15;55;
1000000003727;28;92270;0.158;16;56;
1000000003728;29;92280;0.158;17;57;
1000000003729;30;92290;0.158;18;58;
1000000003730;31;92300;0.158;19;59;
1000000003731;32;92310;0.158;20;60;
1000000003732;33;92320;0.158;21;61;
1000000003733;34;92330;0.158;22;62;
1000000003734;35;92340;0.158;23;63;
1000000003735;36;92350;0.158;24;64;
1000000003736;37;92360;0.158;25;65;
1000000003737;38;92370;0.158;26;66;
1000000003738;39;92380;0.158;27;67;
1000000003739;40;92390;0.158;28;68;
1000000003740;41;92400;0.158;29;69;
1000000003741;42;92410;0.158;30;70;
1000000003742;43;92420;0.158;31;71;
1000000003743;44;92430;0.158;32;72;
1000000003744;45;92440;0.158;33;73;
1000000003745;46;92450;0.158;34;74;
1000000003746;47;92460;0.158;35;75;
1000000003747;48;92470;0.158;36;76;
1000000003748;49;92480;0.158;10;77;
1000000003749;50;92490;0.158;11;78;
1000000003750;51;92500;0.157;12;79;
1000000003751;52;92510;0.157;13;80;
1000000003752;53;92520;0.157;14;81;
1000000003753;54;92530;0.157;15;82;
1000000003754;55;92540;0.157;16;83;
1000000003755;56;92550;0.157;17;84;
1000000003756;57;92560;0.157;18;85;
1000000003757;58;92570;0.157;19;86;
1000000003758;59;92580;0.157;20;87;
1000000003759;60;92590;0.157;21;88;
1000000003760;61;92600;0.157;22;89;
1000000003761;62;92610;0.157;23;90;
1000000003762;63;92620;0.157;24;91;
1000000003763;64;92630;0.157;25;92;
1000000003764;65;92640;0.157;26;93;
1000000003765;66;92650;0.157;27;94;
1000000003766;67;92660;0.157;28;95;
1000000003767;68;92670;0.157;29;96;
1000000003768;69;92680;0.157;30;97;
1000000003769;70;92690;0.157;31;98;
1000000003770;71;92700;0.157;32;99;
1000000003771;72;92710;0.157;33;100;
1000000003772;73;92720;0.157;34;101;
1000000003773;74;92730;0.157;35;102;
1000000003774;75;92740;0.157;36;103;
1000000003775;76;92750;0.157;10;104;
1000000003776;77;92760;0.157;11;105;
1000000003777;78;92770;0.157;12;106;
1000000003778;79;92780;0.157;13;50;
1000000003779;80;92790;0.157;14;51;
1000000003780;81;92800;0.157;15;52;
1000000003781;82;92810;0.157;16;53;
1000000003782;83;92820;0.157;17;54;
1000000003783;84;92830;0.157;18;55;
1000000003784;85;92840;0.157;19;56;
1000000003785;86;92850;0.157;20;57;
1000000003786;87;92860;0.157;21;58;
1000000003787;88;92870;0.157;22;59;
1000000003788;89;92880;0.157;23;60;
1000000003789;90;92890;0.157;24;61;
1000000003790;91;92900;0.157;25;62;
1000000003791;92;92910;0.156;26;63;
1000000003792;93;92920;0.156;27;64;
1000000003793;94;92930;0.156;28;65;
1000000003794;95;92940;0.156;29;66;
1000000003795;96;92950;0.156;30;67;
1000000003796;97;92960;0.156;31;68;
1000000003797;98;92970;0.156;32;69;
1000000003798;99;92980;0.156;33;70;
1000000003799;100;92990;0.156;34;71;
1000000003800;101;93000;0.156;35;72;
1000000003801;102;93010;0.156;36;73;
1000000003802;103;93020;0.156;10;74;
1000000003803;104;93030;0.156;11;75;
1000000003804;105;93040;0.156;12;76;
1000000003805;106;93050;0.156;13;77;
1000000003806;107;93060;0.156;14;78;
1000000003807;108;93070;0.156;15;79;
1000000003808;109;93080;0.156;16;80;
1000000003809;110;93090;0.156;17;81;
1000000003810;111;93100;0.156;18;82;
1000000003811;112;93110;0.156;19;83;
1000000003812;113;93120;0.156;20;84;
1000000003813;114;93130;0.156;21;85;
1000000003814;115;93140;0.156;22;86;
1000000003815;116;93150;0.156;23;87;
1000000003816;117;93160;0.156;24;88;
1000000003817;118;93170;0.156;25;89;
1000000003818;119;93180;0.156;26;90;
1000000003819;120;93190;0.156;27;91;
1000000003820;121;93200;0.156;28;92;
1000000003821;122;93210;0.156;29;93;
1000000003822;123;93220;0.156;30;94;
1000000003823;124;93230;0.156;31;95;
1000000003824;125;93240;0.156;32;96;
1000000003825;126;93250;0.156;33;97;
1000000003826;127;93260;0.156;34;98;
1000000003827;128;93270;0.156;35;99;
1000000003828;129;93280;0.156;36;100;
1000000003829;130;93290;0.156;10;101;
1000000003830;131;93300;0.156;11;102;
1000000003831;132;93310;0.156;12;103;
1000000003832;133;93320;0.156;13;104;
1000000003833;134;93330;0.156;14;105;
1000000003834;135;93340;0.155;15;106;
1000000003835;136;93350;0.155;16;50;
